kingdom,class,species,decimalLatitude,decimalLongitude,species_fr
Plantae,Magnoliopsida,Malva sylvestris,44.829444,20.400278,Grande mauve
Plantae,Magnoliopsida,Sempervivum tectorum,46.11145,19.687761,Joubarbe des toits
Plantae,Magnoliopsida,Malva sylvestris,44.060556,22.045833,Grande mauve
Animalia,Aves,Falco vespertinus,43.7126,21.8247,Faucon kobez
Animalia,Aves,Aythya nyroca,45.3085,20.6685,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.08,20.4824,Barge à queue noire
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Limosa limosa,45.1385,20.473,Barge à queue noire
Plantae,Magnoliopsida,Robinia pseudoacacia,44.049285999999995,20.375037,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,43.689797999999996,21.828518,Grande chélidoine
Plantae,Magnoliopsida,Acer platanoides,44.799721000000005,20.387789,Erable plane
Plantae,Magnoliopsida,Sempervivum tectorum,44.768559,20.481918,Joubarbe des toits
Plantae,Magnoliopsida,Phytolacca americana,43.004053000000006,21.946838,Raisin d'Amérique
Plantae,Magnoliopsida,Cichorium intybus,44.732029,20.426953,Chicorée sauvage
Plantae,Magnoliopsida,Robinia pseudoacacia,43.325947,21.898163,Robinier faux acacia
Plantae,Magnoliopsida,Phytolacca americana,45.592960999999995,19.638841,Raisin d'Amérique
Plantae,Magnoliopsida,Malva sylvestris,44.825833,20.445833,Grande mauve
Plantae,Magnoliopsida,Phytolacca americana,45.260397,19.815266,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,46.093333,19.6875,Robinier faux acacia
Plantae,Magnoliopsida,Acer platanoides,44.796473999999996,20.498010999999998,Erable plane
Plantae,Magnoliopsida,Sempervivum tectorum,45.370065999999994,20.408509,Joubarbe des toits
Plantae,Magnoliopsida,Achillea millefolium,44.607719,22.709572,Achilée millefeuille
Plantae,Magnoliopsida,Cichorium intybus,42.50161,21.742784,Chicorée sauvage
Plantae,Magnoliopsida,Acer platanoides,44.972145000000005,19.610229999999998,Erable plane
Plantae,Magnoliopsida,Robinia pseudoacacia,42.558126,21.882215,Robinier faux acacia
Plantae,Magnoliopsida,Robinia pseudoacacia,44.756145000000004,20.428273,Robinier faux acacia
Plantae,Magnoliopsida,Hedera helix,45.565998,19.656598000000002,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,45.144077,19.779547,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,45.665656,19.692744,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,44.757778,20.491389,Achilée millefeuille
Plantae,Magnoliopsida,Achillea millefolium,44.820996,20.459259,Achilée millefeuille
Plantae,Magnoliopsida,Bellis perennis,44.819866999999995,20.287408,Paquerette
Plantae,Magnoliopsida,Achillea millefolium,44.796396,20.492445,Achilée millefeuille
Plantae,Magnoliopsida,Sempervivum tectorum,45.680521,19.688889,Joubarbe des toits
Plantae,Magnoliopsida,Phytolacca americana,45.235313,19.822762,Raisin d'Amérique
Plantae,Magnoliopsida,Achillea millefolium,44.213551,20.15588,Achilée millefeuille
Plantae,Magnoliopsida,Chelidonium majus,44.156687,21.10898,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,44.817774,20.453062,Lierre grimpant
Plantae,Magnoliopsida,Phytolacca americana,45.806111,19.646667,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,44.811939,20.462416,Erable plane
Plantae,Magnoliopsida,Sempervivum tectorum,44.844152,20.399366,Joubarbe des toits
Plantae,Magnoliopsida,Robinia pseudoacacia,45.522023,19.588379,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.829631,20.463983,Grande mauve
Plantae,Magnoliopsida,Cichorium intybus,44.258868,21.602353,Chicorée sauvage
Plantae,Magnoliopsida,Acer platanoides,44.887013,20.456181,Erable plane
Plantae,Magnoliopsida,Cichorium intybus,45.175031,19.806144,Chicorée sauvage
Plantae,Magnoliopsida,Sempervivum tectorum,44.832607,20.405128,Joubarbe des toits
Plantae,Magnoliopsida,Malva sylvestris,44.595278,20.966110999999998,Grande mauve
Plantae,Magnoliopsida,Chelidonium majus,44.996784999999996,20.144036,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,44.848447,20.464504,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,45.945288,19.538381,Achilée millefeuille
Plantae,Magnoliopsida,Achillea millefolium,45.299721999999996,19.816667000000002,Achilée millefeuille
Plantae,Magnoliopsida,Acer platanoides,44.973225,19.611925,Erable plane
Plantae,Magnoliopsida,Malva sylvestris,43.326111,21.906667000000002,Grande mauve
Plantae,Magnoliopsida,Hedera helix,43.845496000000004,19.766532,Lierre grimpant
Plantae,Magnoliopsida,Phytolacca americana,46.052405,19.491968,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,44.782953000000006,20.423427,Robinier faux acacia
Plantae,Magnoliopsida,Hedera helix,44.749763,20.455778,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,45.250056,19.874229,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,44.838418,20.39145,Lierre grimpant
Plantae,Magnoliopsida,Robinia pseudoacacia,44.756172,20.428358,Robinier faux acacia
Plantae,Magnoliopsida,Phytolacca americana,45.613989000000004,19.527554000000002,Raisin d'Amérique
Plantae,Magnoliopsida,Phytolacca americana,44.758812,20.433363,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,45.374454,20.403185,Erable plane
Plantae,Magnoliopsida,Acer platanoides,45.777671000000005,19.091585000000002,Erable plane
Plantae,Magnoliopsida,Achillea millefolium,43.720359,19.841116,Achilée millefeuille
Plantae,Magnoliopsida,Sempervivum tectorum,44.806247,20.524510999999997,Joubarbe des toits
Plantae,Magnoliopsida,Robinia pseudoacacia,44.787129,20.507557000000002,Robinier faux acacia
Plantae,Magnoliopsida,Cichorium intybus,44.460868,20.513559,Chicorée sauvage
Plantae,Magnoliopsida,Sempervivum tectorum,44.570943,20.01981,Joubarbe des toits
Plantae,Magnoliopsida,Cichorium intybus,43.637821,21.863851999999998,Chicorée sauvage
Plantae,Magnoliopsida,Robinia pseudoacacia,44.762664,20.549699,Robinier faux acacia
Plantae,Magnoliopsida,Acer platanoides,44.80283,20.368867,Erable plane
Plantae,Magnoliopsida,Malva sylvestris,44.839279,20.412224,Grande mauve
Plantae,Magnoliopsida,Achillea millefolium,43.894806,20.616248000000002,Achilée millefeuille
Plantae,Magnoliopsida,Robinia pseudoacacia,44.659607,19.825502,Robinier faux acacia
Plantae,Magnoliopsida,Cichorium intybus,44.236691,21.202307,Chicorée sauvage
Plantae,Magnoliopsida,Achillea millefolium,45.136593,19.679814,Achilée millefeuille
Plantae,Magnoliopsida,Robinia pseudoacacia,44.246117,19.929955,Robinier faux acacia
Plantae,Magnoliopsida,Robinia pseudoacacia,44.799543,20.410055,Robinier faux acacia
Plantae,Magnoliopsida,Bellis perennis,44.604305,20.369215,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,44.530217,20.573473999999997,Grande mauve
Plantae,Magnoliopsida,Sempervivum tectorum,45.354444,20.820556,Joubarbe des toits
Plantae,Magnoliopsida,Bellis perennis,44.978854999999996,19.598941,Paquerette
Plantae,Magnoliopsida,Acer platanoides,44.660194,20.210616,Erable plane
Plantae,Magnoliopsida,Hedera helix,44.782677,20.511936,Lierre grimpant
Plantae,Magnoliopsida,Sempervivum tectorum,44.669824,20.706869,Joubarbe des toits
Plantae,Magnoliopsida,Bellis perennis,44.690517,20.512578,Paquerette
Plantae,Magnoliopsida,Phytolacca americana,44.875923,20.643812,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,45.261389,19.813056,Erable plane
Plantae,Magnoliopsida,Robinia pseudoacacia,45.247787,19.809841,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,42.536873,21.907141,Grande mauve
Plantae,Magnoliopsida,Phytolacca americana,45.570365,19.647735,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,44.805448,20.490945999999997,Lierre grimpant
Plantae,Magnoliopsida,Malva sylvestris,44.819178,20.398395,Grande mauve
Plantae,Magnoliopsida,Bellis perennis,45.252582000000004,19.823604,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,45.130465,19.788963,Grande mauve
Plantae,Magnoliopsida,Phytolacca americana,44.760987,20.427052,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,44.804414,20.464212,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,44.770833,20.474722,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,44.690387,20.513141,Paquerette
Plantae,Magnoliopsida,Acer platanoides,44.759722,20.434167000000002,Erable plane
Plantae,Magnoliopsida,Hedera helix,44.846426,20.401352,Lierre grimpant
Plantae,Magnoliopsida,Robinia pseudoacacia,44.246866,19.936936,Robinier faux acacia
Plantae,Magnoliopsida,Bellis perennis,45.253963,19.3919,Paquerette
Plantae,Magnoliopsida,Robinia pseudoacacia,44.778145,20.426704,Robinier faux acacia
Plantae,Magnoliopsida,Bellis perennis,44.731687,20.424217000000002,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,45.119514,21.324896,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,44.536926,22.055305,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,42.986084000000005,20.334684,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,44.76403,20.419497,Achilée millefeuille
Plantae,Magnoliopsida,Sempervivum tectorum,44.794385,20.440552,Joubarbe des toits
Plantae,Magnoliopsida,Phytolacca americana,44.640772999999996,22.294164000000002,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,45.825726,19.641510999999998,Erable plane
Plantae,Magnoliopsida,Hedera helix,46.063572,20.061526999999998,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,45.230441,19.803634,Paquerette
Plantae,Magnoliopsida,Robinia pseudoacacia,45.29043,19.743654,Robinier faux acacia
Plantae,Magnoliopsida,Acer platanoides,44.798928000000004,20.497856,Erable plane
Plantae,Magnoliopsida,Achillea millefolium,45.340852000000005,20.702885000000002,Achilée millefeuille
Plantae,Magnoliopsida,Cichorium intybus,43.622378999999995,21.853382,Chicorée sauvage
Plantae,Magnoliopsida,Phytolacca americana,44.347978000000005,20.183308,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,43.317365,21.923856,Lierre grimpant
Plantae,Magnoliopsida,Malva sylvestris,44.381846,21.409011,Grande mauve
Plantae,Magnoliopsida,Achillea millefolium,43.141886,20.506878,Achilée millefeuille
Plantae,Magnoliopsida,Chelidonium majus,46.133922999999996,19.614086,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,44.815084999999996,20.38936,Paquerette
Plantae,Magnoliopsida,Bellis perennis,44.812343,20.463245999999998,Paquerette
Plantae,Magnoliopsida,Bellis perennis,46.104608,19.688914999999998,Paquerette
Plantae,Magnoliopsida,Acer platanoides,43.718476,20.697745,Erable plane
Plantae,Magnoliopsida,Malva sylvestris,44.796473,20.498009,Grande mauve
Plantae,Magnoliopsida,Bellis perennis,43.447778,21.233056,Paquerette
Plantae,Magnoliopsida,Sempervivum tectorum,44.672585,20.714409,Joubarbe des toits
Plantae,Magnoliopsida,Robinia pseudoacacia,45.242397,19.809304,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.736618,20.421249,Grande mauve
Plantae,Magnoliopsida,Malva sylvestris,45.771456,19.090749,Grande mauve
Plantae,Magnoliopsida,Hedera helix,46.10994,19.651405,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,44.690583000000004,19.756392,Paquerette
Plantae,Magnoliopsida,Sempervivum tectorum,44.822468,20.389389,Joubarbe des toits
Plantae,Magnoliopsida,Achillea millefolium,44.749435,20.532038,Achilée millefeuille
Plantae,Magnoliopsida,Phytolacca americana,45.760867,19.105881,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,44.74927,20.452579,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,44.827221,20.458334,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,43.738566999999996,19.736705999999998,Achilée millefeuille
Plantae,Magnoliopsida,Chelidonium majus,44.73878,20.428755,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,44.734787,20.464146,Grande chélidoine
Plantae,Magnoliopsida,Robinia pseudoacacia,44.141079,21.223619,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.798113,20.387209,Grande mauve
Plantae,Magnoliopsida,Malva sylvestris,45.065616999999996,21.22653,Grande mauve
Plantae,Magnoliopsida,Cichorium intybus,45.263033,19.832493,Chicorée sauvage
Plantae,Magnoliopsida,Chelidonium majus,43.864004,19.860579,Grande chélidoine
Plantae,Magnoliopsida,Acer platanoides,45.674038,18.978904,Erable plane
Plantae,Magnoliopsida,Bellis perennis,43.823822,21.97164,Paquerette
Plantae,Magnoliopsida,Bellis perennis,44.246389,19.930278,Paquerette
Plantae,Magnoliopsida,Bellis perennis,44.50926,19.287554999999998,Paquerette
Plantae,Magnoliopsida,Acer platanoides,45.268418,19.810710999999998,Erable plane
Plantae,Magnoliopsida,Chelidonium majus,44.877603,21.068528,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,44.624044,22.648759,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,44.770845,20.488835,Paquerette
Plantae,Magnoliopsida,Robinia pseudoacacia,44.731103999999995,20.423806,Robinier faux acacia
Plantae,Magnoliopsida,Acer platanoides,44.791022999999996,20.50157,Erable plane
Plantae,Magnoliopsida,Chelidonium majus,44.815186,20.473604,Grande chélidoine
Plantae,Magnoliopsida,Cichorium intybus,44.526790999999996,20.560098,Chicorée sauvage
Plantae,Magnoliopsida,Phytolacca americana,44.613584,21.181213,Raisin d'Amérique
Plantae,Magnoliopsida,Bellis perennis,45.559722,19.418332999999997,Paquerette
Plantae,Magnoliopsida,Cichorium intybus,44.437236,20.58434,Chicorée sauvage
Plantae,Magnoliopsida,Phytolacca americana,45.832253,20.476156,Raisin d'Amérique
Plantae,Magnoliopsida,Chelidonium majus,45.150116,19.824851000000002,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,45.595965,20.138643,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,43.855712,19.580594,Grande chélidoine
Plantae,Magnoliopsida,Cichorium intybus,44.245422999999995,19.885041,Chicorée sauvage
Plantae,Magnoliopsida,Robinia pseudoacacia,44.653655,20.193669,Robinier faux acacia
Plantae,Magnoliopsida,Cichorium intybus,43.794323,19.513169,Chicorée sauvage
Plantae,Magnoliopsida,Hedera helix,44.815796,20.481785000000002,Lierre grimpant
Plantae,Magnoliopsida,Acer platanoides,44.973225,19.611925,Erable plane
Plantae,Magnoliopsida,Phytolacca americana,45.806011,19.259157000000002,Raisin d'Amérique
Plantae,Magnoliopsida,Cichorium intybus,43.808406,21.895706,Chicorée sauvage
Plantae,Magnoliopsida,Bellis perennis,45.549686,19.799577,Paquerette
Plantae,Magnoliopsida,Acer platanoides,45.36801,20.065374,Erable plane
Plantae,Magnoliopsida,Acer platanoides,44.811939,20.462416,Erable plane
Plantae,Magnoliopsida,Malva sylvestris,43.277722,22.065701999999998,Grande mauve
Plantae,Magnoliopsida,Phytolacca americana,44.698611,20.396667,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,45.242488,19.809417,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,42.539526,21.721633999999998,Lierre grimpant
Plantae,Magnoliopsida,Acer platanoides,44.727416999999996,20.423382,Erable plane
Plantae,Magnoliopsida,Sempervivum tectorum,44.799862,20.486042,Joubarbe des toits
Plantae,Magnoliopsida,Robinia pseudoacacia,45.259879999999995,19.8321,Robinier faux acacia
Plantae,Magnoliopsida,Achillea millefolium,44.996519,20.930892,Achilée millefeuille
Plantae,Magnoliopsida,Chelidonium majus,44.734787,20.464146,Grande chélidoine
Plantae,Magnoliopsida,Robinia pseudoacacia,44.813433,20.410395,Robinier faux acacia
Plantae,Magnoliopsida,Robinia pseudoacacia,44.798669,20.485272,Robinier faux acacia
Plantae,Magnoliopsida,Bellis perennis,45.560014,19.417136,Paquerette
Plantae,Magnoliopsida,Cichorium intybus,44.668125,20.160917,Chicorée sauvage
Plantae,Magnoliopsida,Robinia pseudoacacia,44.756188,20.428351,Robinier faux acacia
Plantae,Magnoliopsida,Phytolacca americana,44.784523,20.506969,Raisin d'Amérique
Plantae,Magnoliopsida,Cichorium intybus,43.84668,20.402235,Chicorée sauvage
Plantae,Magnoliopsida,Robinia pseudoacacia,45.246944,19.813056,Robinier faux acacia
Plantae,Magnoliopsida,Acer platanoides,44.651435,20.19259,Erable plane
Plantae,Magnoliopsida,Chelidonium majus,44.8521,20.365372,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,45.149489,19.260448,Paquerette
Plantae,Magnoliopsida,Robinia pseudoacacia,45.411778000000005,19.87955,Robinier faux acacia
Plantae,Magnoliopsida,Phytolacca americana,45.2337,19.625549,Raisin d'Amérique
Plantae,Magnoliopsida,Phytolacca americana,44.735556,20.696111,Raisin d'Amérique
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4283,19.9337,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Numenius arquata,43.1456,22.6061,Courlis cendré
Animalia,Aves,Falco vespertinus,43.255,20.0884,Faucon kobez
Animalia,Aves,Numenius arquata,45.6255,20.2093,Courlis cendré
Animalia,Aves,Aythya nyroca,45.2933,20.4284,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Mammalia,Lepus europaeus,45.739342,20.165083,Lièvre d'europe
Animalia,Aves,Aythya nyroca,45.379931,20.508381,Fuligule nyroca
Plantae,Magnoliopsida,Robinia pseudoacacia,44.262997999999996,19.897541,Robinier faux acacia
Animalia,Mammalia,Capreolus capreolus,44.157554,19.832575,Chevreuil
Animalia,Mammalia,Sus scrofa,44.19621,19.784917999999998,Sanglier
Plantae,Magnoliopsida,Achillea millefolium,45.15153,19.944223,Achilée millefeuille
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.3177,20.410999999999998,Fuligule nyroca
Plantae,Magnoliopsida,Bellis perennis,45.128221,19.846058,Paquerette
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Numenius arquata,45.2933,20.4284,Courlis cendré
Animalia,Aves,Crex crex,43.3717,19.6349,Râle des genêts
Animalia,Aves,Crex crex,43.1514,22.5763,Râle des genêts
Animalia,Aves,Aythya nyroca,45.2177,20.6306,Fuligule nyroca
Animalia,Aves,Aquila clanga,44.3335,21.13017,Aigle criard
Animalia,Aves,Aquila clanga,45.17317,19.8735,Aigle criard
Animalia,Aves,Aquila clanga,45.2775,20.28,Aigle criard
Animalia,Aves,Aquila clanga,44.83917,21.19683,Aigle criard
Animalia,Aves,Aquila clanga,45.13967,21.165670000000002,Aigle criard
Animalia,Aves,Aquila clanga,45.6465,20.65717,Aigle criard
Animalia,Aves,Aquila clanga,45.139829999999996,21.16733,Aigle criard
Animalia,Aves,Aquila clanga,45.14,21.165670000000002,Aigle criard
Animalia,Aves,Aquila clanga,44.37533,22.00067,Aigle criard
Animalia,Aves,Aquila clanga,44.986000000000004,21.0365,Aigle criard
Animalia,Aves,Aquila clanga,44.3335,21.13,Aigle criard
Animalia,Aves,Aquila clanga,43.54467,22.16067,Aigle criard
Animalia,Aves,Aquila clanga,45.165,19.86117,Aigle criard
Animalia,Aves,Aquila clanga,45.17333,19.87367,Aigle criard
Animalia,Aves,Aquila clanga,45.9665,20.11833,Aigle criard
Animalia,Aves,Aquila clanga,44.98183,21.02867,Aigle criard
Animalia,Aves,Aquila clanga,43.01283,22.84317,Aigle criard
Animalia,Aves,Aquila clanga,45.333999999999996,20.9835,Aigle criard
Animalia,Aves,Aquila clanga,45.67667,20.67817,Aigle criard
Animalia,Aves,Aquila clanga,43.6925,21.68117,Aigle criard
Animalia,Aves,Aquila clanga,45.27233,20.26967,Aigle criard
Animalia,Aves,Aquila clanga,43.3815,19.71467,Aigle criard
Animalia,Aves,Aquila clanga,44.56167,20.06017,Aigle criard
Animalia,Aves,Aquila clanga,43.58583,21.77267,Aigle criard
Animalia,Aves,Aquila clanga,45.27117,20.2665,Aigle criard
Animalia,Aves,Aquila clanga,44.98717,21.020329999999998,Aigle criard
Animalia,Aves,Aquila clanga,45.677,20.67833,Aigle criard
Animalia,Aves,Aquila clanga,45.6725,20.736,Aigle criard
Animalia,Aves,Aquila clanga,44.49283,20.7405,Aigle criard
Animalia,Aves,Aquila clanga,44.37533,22.00067,Aigle criard
Animalia,Aves,Aquila clanga,44.336999999999996,22.16817,Aigle criard
Animalia,Aves,Aquila clanga,43.698,21.67717,Aigle criard
Animalia,Aves,Aquila clanga,44.358670000000004,21.25483,Aigle criard
Animalia,Aves,Aquila clanga,45.14017,21.16333,Aigle criard
Animalia,Aves,Aquila clanga,45.67167,20.68683,Aigle criard
Animalia,Aves,Aquila clanga,44.49283,20.74483,Aigle criard
Animalia,Aves,Aquila clanga,45.677,20.67833,Aigle criard
Animalia,Aves,Aquila clanga,44.563,20.06167,Aigle criard
Animalia,Aves,Aquila clanga,45.674170000000004,20.68683,Aigle criard
Animalia,Aves,Aquila clanga,45.67283,20.73517,Aigle criard
Animalia,Aves,Aquila clanga,44.6425,21.06083,Aigle criard
Animalia,Aves,Aquila clanga,44.15383,20.28483,Aigle criard
Animalia,Aves,Aquila clanga,43.995329999999996,20.1545,Aigle criard
Animalia,Aves,Aquila clanga,45.13967,21.164,Aigle criard
Animalia,Aves,Aquila clanga,44.41767,20.3935,Aigle criard
Animalia,Aves,Aquila clanga,43.7555,21.61283,Aigle criard
Animalia,Aves,Aquila clanga,44.9615,19.8895,Aigle criard
Animalia,Aves,Aquila clanga,45.30833,21.08717,Aigle criard
Animalia,Aves,Aquila clanga,44.55683,21.11533,Aigle criard
Animalia,Aves,Aquila clanga,43.0125,22.833000000000002,Aigle criard
Animalia,Aves,Aquila clanga,44.9865,21.0365,Aigle criard
Animalia,Aves,Aquila clanga,45.67917,20.691329999999997,Aigle criard
Animalia,Aves,Aquila clanga,44.27267,21.987170000000003,Aigle criard
Animalia,Aves,Aquila clanga,45.172670000000004,19.871170000000003,Aigle criard
Animalia,Aves,Aquila clanga,44.15267,20.28283,Aigle criard
Animalia,Aves,Aquila clanga,44.97583,21.031999999999996,Aigle criard
Animalia,Aves,Aquila clanga,45.6725,20.736,Aigle criard
Animalia,Aves,Aquila clanga,44.51,20.724829999999997,Aigle criard
Animalia,Aves,Aquila clanga,44.736000000000004,21.373829999999998,Aigle criard
Animalia,Aves,Aquila clanga,44.33367,21.130329999999997,Aigle criard
Animalia,Aves,Aquila clanga,44.95183,21.48933,Aigle criard
Animalia,Aves,Aquila clanga,44.1515,20.280170000000002,Aigle criard
Animalia,Aves,Aquila clanga,44.15183,20.282,Aigle criard
Animalia,Aves,Aquila clanga,44.5625,20.0605,Aigle criard
Animalia,Aves,Aquila clanga,45.675670000000004,20.69333,Aigle criard
Animalia,Aves,Aquila clanga,44.563,20.0615,Aigle criard
Animalia,Aves,Aquila clanga,45.13967,21.16367,Aigle criard
Animalia,Aves,Aquila clanga,44.185829999999996,21.28533,Aigle criard
Animalia,Aves,Aquila clanga,44.373999999999995,22.000999999999998,Aigle criard
Animalia,Aves,Aquila clanga,43.697829999999996,21.67683,Aigle criard
Animalia,Aves,Aquila clanga,44.97583,21.031999999999996,Aigle criard
Animalia,Aves,Aquila clanga,44.988,21.031999999999996,Aigle criard
Animalia,Aves,Aquila clanga,44.22533,21.991,Aigle criard
Animalia,Aves,Aquila clanga,44.58667,21.626829999999998,Aigle criard
Animalia,Aves,Aquila clanga,44.986000000000004,21.03633,Aigle criard
Animalia,Aves,Aquila clanga,44.37533,22.00067,Aigle criard
Animalia,Aves,Aquila clanga,45.67333,20.688670000000002,Aigle criard
Animalia,Aves,Aquila clanga,44.22533,21.991,Aigle criard
Animalia,Aves,Aquila clanga,43.697829999999996,21.677,Aigle criard
Animalia,Aves,Aquila clanga,44.50083,20.742829999999998,Aigle criard
Animalia,Aves,Aquila clanga,45.17333,19.87367,Aigle criard
Animalia,Aves,Aquila clanga,44.15433,20.280170000000002,Aigle criard
Animalia,Aves,Aquila clanga,45.72667,20.760170000000002,Aigle criard
Animalia,Aves,Aquila clanga,43.58533,21.775,Aigle criard
Animalia,Aves,Aquila clanga,45.6725,20.736,Aigle criard
Animalia,Aves,Aquila clanga,44.02433,21.503,Aigle criard
Animalia,Aves,Aquila clanga,45.27267,20.267329999999998,Aigle criard
Animalia,Aves,Aquila clanga,44.15233,20.2825,Aigle criard
Animalia,Aves,Aquila clanga,45.20633,21.100170000000002,Aigle criard
Animalia,Aves,Aquila clanga,43.78867,21.44783,Aigle criard
Animalia,Aves,Aquila clanga,44.0935,21.295170000000002,Aigle criard
Animalia,Aves,Aquila clanga,44.70767,21.04733,Aigle criard
Animalia,Aves,Aquila clanga,44.97583,21.03183,Aigle criard
Animalia,Aves,Aquila clanga,45.10133,21.1345,Aigle criard
Animalia,Aves,Aquila clanga,44.98217,21.028170000000003,Aigle criard
Animalia,Aves,Aquila clanga,45.22033,20.58717,Aigle criard
Animalia,Aves,Aquila clanga,44.71383,21.05283,Aigle criard
Animalia,Aves,Aquila clanga,44.1535,20.282329999999998,Aigle criard
Animalia,Aves,Aquila clanga,44.37533,22.00083,Aigle criard
Animalia,Aves,Aquila clanga,45.6725,20.736,Aigle criard
Animalia,Aves,Aquila clanga,43.7735,22.349829999999997,Aigle criard
Animalia,Aves,Aquila clanga,44.33217,21.12833,Aigle criard
Animalia,Aves,Aquila clanga,44.71167,21.04883,Aigle criard
Plantae,Magnoliopsida,Malva sylvestris,44.814564000000004,20.387642,Grande mauve
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.2177,20.6306,Barge à queue noire
Animalia,Mammalia,Talpa europaea,45.203638,19.934442,Taupe d'europe
Plantae,Magnoliopsida,Bellis perennis,45.202115,19.933752,Paquerette
Plantae,Magnoliopsida,Achillea millefolium,45.144046,19.919202,Achilée millefeuille
Animalia,Aves,Limosa limosa,43.1456,22.6061,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.4283,19.9337,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Numenius arquata,45.3313,20.6691,Courlis cendré
Plantae,Magnoliopsida,Bellis perennis,44.222426,19.856572,Paquerette
Animalia,Mammalia,Capreolus capreolus,45.253640999999995,20.357718,Chevreuil
Plantae,Magnoliopsida,Cichorium intybus,43.845279,19.766547,Chicorée sauvage
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2177,20.6306,Courlis cendré
Plantae,Magnoliopsida,Robinia pseudoacacia,45.154382,19.840365,Robinier faux acacia
Animalia,Mammalia,Erinaceus roumanicus,43.650483,20.237233,Hérisson
Plantae,Magnoliopsida,Hedera helix,44.223852,19.856363,Lierre grimpant
Animalia,Mammalia,Capreolus capreolus,44.277054,20.508329999999997,Chevreuil
Animalia,Aves,Aythya nyroca,44.9365,20.4028,Fuligule nyroca
